访客ID,事件名称,事件时间
241,updateflow,2023/5/10 22:16
241,s_moudle_data_af_conversion_success,2023/5/10 22:16
241,usr_data_type,2023/5/10 22:16
241,广告SDK初始化结果,2023/5/10 22:16
241,travelBtn,2023/5/10 22:16
241,usr_data_chapter_time,2023/5/10 22:16
241,usr_data_game_start,2023/5/10 22:16
241,usr_data_game_end,2023/5/10 22:18
241,SDK监控游戏请求展示广告,2023/5/10 22:18
241,Max实时收益,2023/5/10 22:18
241,show成功,2023/5/10 22:18
241,SDK监控广告关闭,2023/5/10 22:19
241,usr_data_game_start,2023/5/10 22:19
241,usr_data_game_end,2023/5/10 22:22
241,usr_data_game_start,2023/5/10 22:22
241,usr_data_game_end,2023/5/10 22:25
241,SDK监控游戏请求展示广告,2023/5/10 22:25
241,Max实时收益,2023/5/10 22:25
241,show成功,2023/5/10 22:25
241,SDK关键行为监控,2023/5/10 22:25
241,SDK关键行为监控,2023/5/10 22:25
241,SDK关键行为监控,2023/5/10 22:25
241,SDK监控广告关闭,2023/5/10 22:26
241,关闭应用,2023/5/10 22:26
241,SDK监控游戏请求展示广告,2023/5/10 22:28
241,开启应用,2023/5/10 22:28
241,Max实时收益,2023/5/10 22:28
241,show成功,2023/5/10 22:28
241,SDK监控广告被点击,2023/5/10 22:29
241,SDK监控广告关闭,2023/5/10 22:29
241,usr_data_game_start,2023/5/10 22:29
241,usr_data_game_end,2023/5/10 22:30
241,usr_data_game_start,2023/5/10 22:30
241,usr_data_game_end,2023/5/10 22:33
241,SDK监控游戏请求展示广告,2023/5/10 22:33
241,Max实时收益,2023/5/10 22:33
241,show成功,2023/5/10 22:33
241,SDK监控广告被点击,2023/5/10 22:33
241,SDK监控广告关闭,2023/5/10 22:34
241,usr_data_game_start,2023/5/10 22:34
241,关闭应用,2023/5/10 22:36
242,安装应用,2023/5/10 1:36
242,开启应用,2023/5/10 1:36
242,updateflow,2023/5/10 1:36
242,s_moudle_data_af_deeplink,2023/5/10 1:36
242,updateflow,2023/5/10 1:36
242,广告SDK初始化结果,2023/5/10 1:36
242,updateflow,2023/5/10 1:36
242,usr_data_install,2023/5/10 1:36
242,usr_data_AB,2023/5/10 1:36
242,updateflow,2023/5/10 1:36
242,usr_data_type,2023/5/10 1:36
242,usr_data_guide_1_start,2023/5/10 1:36
242,s_moudle_data_af_conversion_success,2023/5/10 1:36
242,usr_data_guide_1_end,2023/5/10 1:36
242,usr_data_guide_2_start,2023/5/10 1:36
242,usr_data_guide_2_end,2023/5/10 1:36
242,usr_data_guide_3_start,2023/5/10 1:36
242,usr_data_guide_3_end,2023/5/10 1:36
242,usr_data_game_start,2023/5/10 1:36
242,关闭应用,2023/5/10 1:39
242,开启应用,2023/5/10 2:10
242,关闭应用,2023/5/10 2:11
242,开启应用,2023/5/10 2:23
242,usr_data_game_end,2023/5/10 2:23
242,gameid1,2023/5/10 2:23
242,usr_data_game_die,2023/5/10 2:23
242,topsocre1200,2023/5/10 2:23
242,usr_data_topscore,2023/5/10 2:23
242,usr_data_end_next_click,2023/5/10 2:23
242,usr_data_game_start,2023/5/10 2:23
242,usr_data_game_end,2023/5/10 2:32
242,gameid2,2023/5/10 2:32
242,usr_data_game_die,2023/5/10 2:32
242,topsocre1500,2023/5/10 2:32
242,usr_data_topscore,2023/5/10 2:32
242,usr_data_end_next_click,2023/5/10 2:32
242,usr_data_game_start,2023/5/10 2:32
242,关闭应用,2023/5/10 2:32
242,开启应用,2023/5/10 10:23
242,关闭应用,2023/5/10 10:23
242,开启应用,2023/5/10 21:58
242,updateflow,2023/5/10 21:58
242,updateflow,2023/5/10 21:58
242,updateflow,2023/5/10 21:58
242,s_moudle_data_af_conversion_success,2023/5/10 21:58
242,usr_data_type,2023/5/10 21:58
242,广告SDK初始化结果,2023/5/10 21:58
242,关闭应用,2023/5/10 21:58
243,安装应用,2023/5/10 1:58
243,开启应用,2023/5/10 1:58
243,s_moudle_data_af_deeplink,2023/5/10 1:58
243,updateflow,2023/5/10 1:58
243,updateflow,2023/5/10 1:58
243,广告SDK初始化结果,2023/5/10 1:58
243,s_moudle_data_af_conversion_success,2023/5/10 1:59
243,updateflow,2023/5/10 1:59
243,usr_data_install,2023/5/10 1:59
243,usr_data_AB,2023/5/10 1:59
243,updateflow,2023/5/10 1:59
243,usr_data_type,2023/5/10 1:59
243,usr_data_guide_1_start,2023/5/10 1:59
243,usr_data_guide_1_end,2023/5/10 1:59
243,usr_data_guide_2_start,2023/5/10 1:59
243,usr_data_guide_2_end,2023/5/10 1:59
243,usr_data_guide_3_start,2023/5/10 1:59
243,usr_data_game_start,2023/5/10 1:59
243,usr_data_guide_3_end,2023/5/10 1:59
243,关闭应用,2023/5/10 2:05
243,开启应用,2023/5/10 2:20
243,更多设置页面呈现,2023/5/10 2:21
243,ta_app_click,2023/5/10 2:21
243,usr_data_game_end,2023/5/10 2:21
243,gameid1,2023/5/10 2:21
243,usr_data_game_die,2023/5/10 2:21
243,usr_data_topscore,2023/5/10 2:21
243,topsocre1500,2023/5/10 2:21
243,usr_data_end_next_click,2023/5/10 2:21
243,usr_data_game_start,2023/5/10 2:21
243,usr_data_game_end,2023/5/10 2:25
243,gameid2,2023/5/10 2:25
243,usr_data_game_die,2023/5/10 2:25
243,usr_data_end_next_click,2023/5/10 2:25
243,usr_data_game_start,2023/5/10 2:25
243,usr_data_game_end,2023/5/10 2:27
243,gameid3,2023/5/10 2:27
243,usr_data_game_die,2023/5/10 2:27
243,usr_data_end_next_click,2023/5/10 2:27
243,usr_data_game_start,2023/5/10 2:27
243,usr_data_show_comment,2023/5/10 2:27
243,usr_data_close_comment,2023/5/10 2:27
243,usr_data_game_end,2023/5/10 2:31
243,gameid4,2023/5/10 2:31
243,usr_data_game_die,2023/5/10 2:31
243,SDK监控游戏请求展示广告,2023/5/10 2:31
243,Max实时收益,2023/5/10 2:31
243,show成功,2023/5/10 2:31
243,关闭应用,2023/5/10 2:32
243,开启应用,2023/5/10 23:57
243,updateflow,2023/5/10 23:57
243,updateflow,2023/5/10 23:57
243,updateflow,2023/5/10 23:57
243,s_moudle_data_af_conversion_success,2023/5/10 23:57
243,广告SDK初始化结果,2023/5/10 23:57
243,usr_data_type,2023/5/10 23:57
243,travelBtn,2023/5/10 23:57
243,usr_data_game_start,2023/5/10 23:57
244,安装应用,2023/5/10 10:11
244,开启应用,2023/5/10 10:11
244,updateflow,2023/5/10 10:11
244,s_moudle_data_af_deeplink,2023/5/10 10:11
244,updateflow,2023/5/10 10:11
244,updateflow,2023/5/10 10:11
244,usr_data_install,2023/5/10 10:11
244,usr_data_AB,2023/5/10 10:11
244,updateflow,2023/5/10 10:11
244,usr_data_type,2023/5/10 10:11
244,广告SDK初始化结果,2023/5/10 10:11
244,usr_data_guide_1_start,2023/5/10 10:11
244,s_moudle_data_af_conversion_success,2023/5/10 10:11
244,关闭应用,2023/5/10 10:11
245,安装应用,2023/5/10 1:22
245,开启应用,2023/5/10 1:22
245,updateflow,2023/5/10 1:22
245,updateflow,2023/5/10 1:22
245,s_moudle_data_af_deeplink,2023/5/10 1:22
245,updateflow,2023/5/10 1:22
245,usr_data_install,2023/5/10 1:22
245,updateflow,2023/5/10 1:22
245,usr_data_AB,2023/5/10 1:22
245,usr_data_type,2023/5/10 1:22
245,usr_data_guide_1_start,2023/5/10 1:22
245,广告SDK初始化结果,2023/5/10 1:22
245,s_moudle_data_af_conversion_success,2023/5/10 1:22
245,usr_data_guide_1_end,2023/5/10 1:22
245,usr_data_guide_2_start,2023/5/10 1:22
245,usr_data_guide_2_end,2023/5/10 1:22
245,usr_data_guide_3_start,2023/5/10 1:22
245,usr_data_guide_3_end,2023/5/10 1:22
245,usr_data_game_start,2023/5/10 1:22
245,usr_data_game_end,2023/5/10 1:24
245,gameid1,2023/5/10 1:24
245,usr_data_game_die,2023/5/10 1:24
245,topsocre1000,2023/5/10 1:24
245,usr_data_topscore,2023/5/10 1:24
245,usr_data_end_next_click,2023/5/10 1:24
245,usr_data_game_start,2023/5/10 1:24
245,usr_data_game_end,2023/5/10 1:25
245,gameid2,2023/5/10 1:25
245,usr_data_game_die,2023/5/10 1:25
245,usr_data_end_next_click,2023/5/10 1:25
245,usr_data_game_start,2023/5/10 1:25
245,关闭应用,2023/5/10 1:25
245,开启应用,2023/5/10 1:55
245,updateflow,2023/5/10 1:55
245,s_moudle_data_af_conversion_success,2023/5/10 1:55
245,updateflow,2023/5/10 1:55
245,updateflow,2023/5/10 1:55
245,usr_data_type,2023/5/10 1:55
245,广告SDK初始化结果,2023/5/10 1:55
245,travelBtn,2023/5/10 1:55
245,usr_data_game_start,2023/5/10 1:55
245,usr_data_game_end,2023/5/10 1:57
245,gameid3,2023/5/10 1:57
245,usr_data_game_die,2023/5/10 1:57
245,topsocre1200,2023/5/10 1:57
245,usr_data_topscore,2023/5/10 1:57
245,关闭应用,2023/5/10 1:57
245,开启应用,2023/5/10 12:35
245,updateflow,2023/5/10 12:35
245,updateflow,2023/5/10 12:35
245,updateflow,2023/5/10 12:35
245,s_moudle_data_af_conversion_success,2023/5/10 12:35
245,usr_data_type,2023/5/10 12:35
245,广告SDK初始化结果,2023/5/10 12:35
245,travelBtn,2023/5/10 12:35
245,usr_data_game_start,2023/5/10 12:35
245,usr_data_show_comment,2023/5/10 12:35
245,usr_data_close_comment,2023/5/10 12:35
245,关闭应用,2023/5/10 12:37
246,安装应用,2023/5/10 12:57
246,开启应用,2023/5/10 12:57
246,updateflow,2023/5/10 12:57
246,updateflow,2023/5/10 12:57
246,s_moudle_data_af_deeplink,2023/5/10 12:57
246,updateflow,2023/5/10 12:57
246,usr_data_install,2023/5/10 12:57
246,usr_data_AB,2023/5/10 12:57
246,updateflow,2023/5/10 12:57
246,usr_data_type,2023/5/10 12:57
246,usr_data_guide_1_start,2023/5/10 12:57
246,广告SDK初始化结果,2023/5/10 12:57
246,s_moudle_data_af_conversion_success,2023/5/10 12:57
246,usr_data_guide_1_end,2023/5/10 12:57
246,usr_data_guide_2_start,2023/5/10 12:57
246,usr_data_guide_2_end,2023/5/10 12:57
246,usr_data_guide_3_start,2023/5/10 12:57
246,usr_data_game_start,2023/5/10 12:57
246,usr_data_guide_3_end,2023/5/10 12:57
246,usr_data_game_end,2023/5/10 13:00
246,gameid1,2023/5/10 13:00
246,usr_data_game_die,2023/5/10 13:00
246,topsocre1500,2023/5/10 13:00
246,usr_data_topscore,2023/5/10 13:00
246,关闭应用,2023/5/10 13:00
246,开启应用,2023/5/10 13:00
246,usr_data_end_next_click,2023/5/10 13:00
246,usr_data_game_start,2023/5/10 13:00
246,usr_data_game_end,2023/5/10 13:03
246,gameid2,2023/5/10 13:03
246,usr_data_game_die,2023/5/10 13:03
246,关闭应用,2023/5/10 13:03
246,开启应用,2023/5/10 13:03
246,usr_data_end_next_click,2023/5/10 13:03
246,usr_data_game_start,2023/5/10 13:03
246,关闭应用,2023/5/10 13:04
246,开启应用,2023/5/10 13:06
246,usr_data_game_end,2023/5/10 13:07
246,gameid3,2023/5/10 13:07
246,usr_data_game_die,2023/5/10 13:07
246,usr_data_end_next_click,2023/5/10 13:07
246,usr_data_game_start,2023/5/10 13:07
246,usr_data_show_comment,2023/5/10 13:07
246,usr_data_close_comment,2023/5/10 13:07
246,usr_data_game_end,2023/5/10 13:09
246,gameid4,2023/5/10 13:09
246,usr_data_topscore,2023/5/10 13:09
246,usr_data_game_die,2023/5/10 13:09
246,SDK监控游戏请求展示广告,2023/5/10 13:09
246,Max实时收益,2023/5/10 13:09
246,show成功,2023/5/10 13:09
246,SDK监控广告被点击,2023/5/10 13:09
246,SDK监控广告关闭,2023/5/10 13:09
246,usr_data_end_next_click,2023/5/10 13:09
246,usr_data_game_start,2023/5/10 13:09
246,usr_data_game_end,2023/5/10 13:11
246,gameid5,2023/5/10 13:11
246,SDK关键行为监控,2023/5/10 13:11
246,usr_data_game_die,2023/5/10 13:11
246,SDK监控游戏请求展示广告,2023/5/10 13:11
246,Max实时收益,2023/5/10 13:11
246,show成功,2023/5/10 13:11
246,SDK监控广告关闭,2023/5/10 13:12
246,usr_data_end_next_click,2023/5/10 13:12
246,usr_data_game_start,2023/5/10 13:12
246,usr_data_game_end,2023/5/10 13:14
246,usr_data_game_die,2023/5/10 13:14
246,SDK监控游戏请求展示广告,2023/5/10 13:14
246,Max实时收益,2023/5/10 13:14
246,show成功,2023/5/10 13:14
246,SDK监控广告被点击,2023/5/10 13:14
246,SDK监控广告被点击,2023/5/10 13:14
246,SDK监控广告关闭,2023/5/10 13:14
246,usr_data_end_next_click,2023/5/10 13:15
246,usr_data_game_start,2023/5/10 13:15
246,usr_data_game_end,2023/5/10 13:16
246,SDK关键行为监控,2023/5/10 13:16
246,SDK关键行为监控,2023/5/10 13:16
246,usr_data_game_die,2023/5/10 13:16
246,SDK监控游戏请求展示广告,2023/5/10 13:16
246,Max实时收益,2023/5/10 13:16
246,show成功,2023/5/10 13:16
246,SDK监控广告关闭,2023/5/10 13:17
246,usr_data_end_next_click,2023/5/10 13:17
246,usr_data_game_start,2023/5/10 13:17
246,usr_data_game_end,2023/5/10 13:18
246,gameid8,2023/5/10 13:18
246,usr_data_game_die,2023/5/10 13:18
246,SDK监控游戏请求展示广告,2023/5/10 13:18
246,Max实时收益,2023/5/10 13:18
246,SDK关键行为监控,2023/5/10 13:18
246,SDK关键行为监控,2023/5/10 13:18
246,show成功,2023/5/10 13:18
246,SDK监控广告被点击,2023/5/10 13:18
246,SDK监控广告被点击,2023/5/10 13:18
246,SDK监控广告被点击,2023/5/10 13:19
246,关闭应用,2023/5/10 13:31
247,安装应用,2023/5/10 2:19
247,开启应用,2023/5/10 2:19
247,updateflow,2023/5/10 2:19
247,updateflow,2023/5/10 2:19
247,广告SDK初始化结果,2023/5/10 2:19
247,s_moudle_data_af_deeplink,2023/5/10 2:19
247,广告SDK初始化结果,2023/5/10 2:19
247,updateflow,2023/5/10 2:19
247,usr_data_install,2023/5/10 2:19
247,usr_data_AB,2023/5/10 2:19
247,updateflow,2023/5/10 2:19
247,usr_data_type,2023/5/10 2:19
247,usr_data_guide_1_start,2023/5/10 2:19
247,s_moudle_data_af_conversion_success,2023/5/10 2:19
247,usr_data_guide_1_end,2023/5/10 2:19
247,usr_data_guide_2_start,2023/5/10 2:19
247,关闭应用,2023/5/10 2:19
247,开启应用,2023/5/10 2:20
247,usr_data_guide_2_end,2023/5/10 2:20
247,usr_data_guide_3_start,2023/5/10 2:20
247,usr_data_guide_3_end,2023/5/10 2:20
247,usr_data_game_start,2023/5/10 2:20
247,usr_data_game_end,2023/5/10 2:22
247,gameid1,2023/5/10 2:22
247,usr_data_game_die,2023/5/10 2:22
247,topsocre1000,2023/5/10 2:22
247,usr_data_topscore,2023/5/10 2:22
247,关闭应用,2023/5/10 2:22
247,开启应用,2023/5/10 2:23
247,usr_data_end_next_click,2023/5/10 2:23
247,usr_data_game_start,2023/5/10 2:23
247,usr_data_game_end,2023/5/10 2:25
247,gameid2,2023/5/10 2:25
247,usr_data_game_die,2023/5/10 2:25
247,关闭应用,2023/5/10 2:25
247,开启应用,2023/5/10 3:20
247,updateflow,2023/5/10 3:20
247,updateflow,2023/5/10 3:20
247,updateflow,2023/5/10 3:20
247,s_moudle_data_af_conversion_success,2023/5/10 3:20
247,usr_data_type,2023/5/10 3:20
247,广告SDK初始化结果,2023/5/10 3:20
247,travelBtn,2023/5/10 3:20
247,usr_data_journey_download,2023/5/10 3:20
247,usr_data_journey_download,2023/5/10 3:20
247,usr_data_journey_download,2023/5/10 3:20
247,usr_data_chapter_time,2023/5/10 3:20
247,usr_data_game_start,2023/5/10 3:20
247,usr_data_game_end,2023/5/10 3:21
247,usr_data_game_start,2023/5/10 3:21
247,usr_data_AB_Act,2023/5/10 3:21
247,startPreLoad,2023/5/10 3:21
247,preLoadCallback,2023/5/10 3:21
247,SDK监控游戏请求展示广告,2023/5/10 3:22
247,Max实时收益,2023/5/10 3:22
247,show成功,2023/5/10 3:22
247,SDK监控广告被点击,2023/5/10 3:23
247,SDK监控广告关闭,2023/5/10 3:23
247,usr_data_ad,2023/5/10 3:23
247,usr_data_game_end,2023/5/10 3:24
247,usr_data_game_start,2023/5/10 3:24
247,usr_data_game_end,2023/5/10 3:25
247,SDK监控游戏请求展示广告,2023/5/10 3:25
247,Max实时收益,2023/5/10 3:25
247,show成功,2023/5/10 3:25
247,SDK监控广告关闭,2023/5/10 3:26
247,usr_data_game_start,2023/5/10 3:26
247,usr_data_game_end,2023/5/10 3:28
247,usr_data_game_start,2023/5/10 3:28
247,usr_data_game_end,2023/5/10 3:30
247,SDK监控游戏请求展示广告,2023/5/10 3:30
247,Max实时收益,2023/5/10 3:30
247,show成功,2023/5/10 3:30
247,关闭应用,2023/5/10 3:30
247,开启应用,2023/5/10 20:55
247,updateflow,2023/5/10 20:55
247,updateflow,2023/5/10 20:55
247,updateflow,2023/5/10 20:55
247,s_moudle_data_af_conversion_success,2023/5/10 20:55
247,usr_data_type,2023/5/10 20:55
247,广告SDK初始化结果,2023/5/10 20:55
247,travelBtn,2023/5/10 20:55
247,usr_data_chapter_time,2023/5/10 20:55
247,usr_data_game_start,2023/5/10 20:55
247,usr_data_game_end,2023/5/10 20:57
247,usr_data_game_start,2023/5/10 20:57
247,关闭应用,2023/5/10 20:59
248,安装应用,2023/5/10 20:56
248,开启应用,2023/5/10 20:56
248,updateflow,2023/5/10 20:56
248,s_moudle_data_af_deeplink,2023/5/10 20:56
248,updateflow,2023/5/10 20:56
248,updateflow,2023/5/10 20:56
248,usr_data_install,2023/5/10 20:56
248,updateflow,2023/5/10 20:56
248,usr_data_AB,2023/5/10 20:56
248,usr_data_type,2023/5/10 20:56
248,puzzle_download,2023/5/10 20:56
248,s_moudle_data_af_conversion_success,2023/5/10 20:56
248,usr_data_guide_1_start,2023/5/10 20:56
248,广告SDK初始化结果,2023/5/10 20:56
248,usr_data_guide_1_end,2023/5/10 20:57
248,usr_data_guide_2_start,2023/5/10 20:57
248,usr_data_guide_2_end,2023/5/10 20:57
248,usr_data_guide_3_start,2023/5/10 20:57
248,usr_data_guide_3_end,2023/5/10 20:57
248,usr_data_game_start,2023/5/10 20:57
248,usr_data_game_end,2023/5/10 21:02
248,gameid1,2023/5/10 21:02
248,usr_data_game_die,2023/5/10 21:02
248,topsocre1200,2023/5/10 21:02
248,usr_data_topscore,2023/5/10 21:02
248,usr_data_end_next_click,2023/5/10 21:02
248,usr_data_game_start,2023/5/10 21:02
248,usr_data_game_end,2023/5/10 21:04
248,gameid2,2023/5/10 21:04
248,usr_data_game_die,2023/5/10 21:04
248,usr_data_end_next_click,2023/5/10 21:05
248,usr_data_game_start,2023/5/10 21:05
248,usr_data_game_end,2023/5/10 21:08
248,gameid3,2023/5/10 21:08
248,usr_data_game_die,2023/5/10 21:08
248,usr_data_end_next_click,2023/5/10 21:08
248,usr_data_game_start,2023/5/10 21:08
248,usr_data_game_end,2023/5/10 21:11
248,gameid4,2023/5/10 21:11
248,usr_data_game_die,2023/5/10 21:11
248,SDK监控游戏请求展示广告,2023/5/10 21:11
248,Max实时收益,2023/5/10 21:11
248,show成功,2023/5/10 21:11
248,SDK监控广告被点击,2023/5/10 21:12
248,SDK监控广告关闭,2023/5/10 21:12
248,usr_data_end_next_click,2023/5/10 21:12
248,usr_data_game_start,2023/5/10 21:12
248,usr_data_game_end,2023/5/10 21:14
248,gameid5,2023/5/10 21:14
248,SDK关键行为监控,2023/5/10 21:14
248,usr_data_game_die,2023/5/10 21:14
248,SDK监控游戏请求展示广告,2023/5/10 21:14
248,Max实时收益,2023/5/10 21:15
248,show成功,2023/5/10 21:15
248,关闭应用,2023/5/10 21:15
249,安装应用,2023/5/10 7:23
249,开启应用,2023/5/10 7:23
249,updateflow,2023/5/10 7:23
249,updateflow,2023/5/10 7:23
249,s_moudle_data_af_deeplink,2023/5/10 7:23
249,updateflow,2023/5/10 7:23
249,usr_data_install,2023/5/10 7:23
249,usr_data_AB,2023/5/10 7:23
249,updateflow,2023/5/10 7:23
249,usr_data_type,2023/5/10 7:23
249,usr_data_guide_1_start,2023/5/10 7:23
249,广告SDK初始化结果,2023/5/10 7:23
249,s_moudle_data_af_conversion_success,2023/5/10 7:23
249,usr_data_guide_1_end,2023/5/10 7:23
249,usr_data_guide_2_start,2023/5/10 7:23
249,usr_data_guide_2_end,2023/5/10 7:23
249,usr_data_guide_3_start,2023/5/10 7:24
249,usr_data_guide_3_end,2023/5/10 7:24
249,usr_data_game_start,2023/5/10 7:24
249,usr_data_game_end,2023/5/10 7:28
249,gameid1,2023/5/10 7:28
249,usr_data_game_die,2023/5/10 7:28
249,usr_data_topscore,2023/5/10 7:28
249,topsocre1500,2023/5/10 7:28
249,usr_data_end_next_click,2023/5/10 7:28
249,usr_data_game_start,2023/5/10 7:28
249,usr_data_game_end,2023/5/10 7:32
249,gameid2,2023/5/10 7:32
249,usr_data_game_die,2023/5/10 7:32
249,关闭应用,2023/5/10 7:32
249,开启应用,2023/5/10 7:37
249,updateflow,2023/5/10 7:37
249,updateflow,2023/5/10 7:37
249,updateflow,2023/5/10 7:37
249,s_moudle_data_af_conversion_success,2023/5/10 7:37
249,usr_data_type,2023/5/10 7:37
249,广告SDK初始化结果,2023/5/10 7:37
249,travelBtn,2023/5/10 7:37
249,usr_data_game_start,2023/5/10 7:37
249,usr_data_game_end,2023/5/10 7:38
249,SDK监控游戏请求展示广告,2023/5/10 7:38
249,关闭应用,2023/5/10 7:38
249,开启应用,2023/5/10 7:38
249,updateflow,2023/5/10 7:38
249,updateflow,2023/5/10 7:38
249,updateflow,2023/5/10 7:38
249,s_moudle_data_af_conversion_success,2023/5/10 7:38
249,usr_data_type,2023/5/10 7:38
249,广告SDK初始化结果,2023/5/10 7:38
249,travelBtn,2023/5/10 7:38
249,usr_data_game_start,2023/5/10 7:38
249,usr_data_game_end,2023/5/10 7:48
249,关闭应用,2023/5/10 7:48
249,开启应用,2023/5/10 15:16
249,updateflow,2023/5/10 15:16
249,updateflow,2023/5/10 15:16
249,updateflow,2023/5/10 15:16
249,s_moudle_data_af_conversion_success,2023/5/10 15:16
249,usr_data_type,2023/5/10 15:16
